product_id,product_line,product_name,cost,list_price
PROD000452,Grocery,Product_452_HIQMC,297.55,370.51
PROD000453,Home & Kitchen,Product_453_D426H,223.83,299.21
PROD000454,Pets,Product_454_LKBYV,312.88,405.55
PROD000455,Automotive,Product_455_6BS1A,475.14,630.08
PROD000456,Grocery,Product_456_V25TX,317.67,406.78
PROD000457,Home & Kitchen,Product_457_QGBTP,218.77,295.34
PROD000458,Automotive,Product_458_OXNML,307.74,382.78
PROD000459,Grocery,Product_459_2Q9NB,296.02,380.01
PROD000460,Automotive,Product_460_JS5VX,487.9,638.7
PROD000461,Toys,Product_461_Y5CI1,371.48,457.77
PROD000462,Toys,Product_462_VTIX9,308.89,414.75
PROD000463,Cosmetics,Product_463_C4I4O,110.77,143.79
PROD000464,Toys,Product_464_OF1RM,395.38,488.1
PROD000465,Toys,Product_465_S3TD5,485.23,635.53
PROD000466,Travel,Product_466_3JMDP,239.67,300.55
PROD000467,Home & Kitchen,Product_467_SS3H6,178.38,214.35
PROD000468,Clothing,Product_468_XK9Y3,78.82,104.45
PROD000469,Office Supplies,Product_469_0GQSF,427.46,577.07
PROD000470,Pets,Product_470_YN92E,85.02,114.78
PROD000471,Cosmetics,Product_471_PCU7Y,205.1,251.12
PROD000472,Toys,Product_472_64SGD,457.07,591.76
PROD000473,Clothing,Product_473_I877K,308.81,416.9
PROD000474,Home & Kitchen,Product_474_I2QJR,425.71,574.71
PROD000475,Cosmetics,Product_475_VRPTJ,149.69,182.88
PROD000476,Health & Fitness,Product_476_CDVZY,376.48,494.44
PROD000477,Toys,Product_477_ZVVF6,85.93,116.01
PROD000478,Home & Kitchen,Product_478_ULLMO,412.35,520.47
PROD000479,Grocery,Product_479_WARSZ,279.12,376.81
PROD000480,Grocery,Product_480_6SLQG,325.21,439.04
PROD000481,Toys,Product_481_C85AV,359.4,444.19
PROD000482,Automotive,Product_482_RBMVC,482.29,623.2
PROD000483,Clothing,Product_483_G3YKF,146.08,196.04
PROD000484,Gardening,Product_484_7JB7X,458.15,583.97
PROD000485,Toys,Product_485_9F0L4,295.46,398.87
PROD000486,Home & Kitchen,Product_486_AIFLG,334.26,423.99
PROD000487,Music,Product_487_IR9SY,445.59,585.54
PROD000488,Gardening,Product_488_BLZO6,61.43,81.58
PROD000489,Office Supplies,Product_489_UTFPF,466.79,589.1
PROD000490,Toys,Product_490_QCFUT,63.43,83.42
PROD000491,Toys,Product_491_AD5L3,267.12,337.18
PROD000492,Health & Fitness,Product_492_1FGGI,58.22,75.1
PROD000493,Office Supplies,Product_493_27ESD,73.23,88.78
PROD000494,Gardening,Product_494_5KKEY,302.04,393.05
PROD000495,Home & Kitchen,Product_495_3CGEH,154.92,200.56
PROD000496,Home & Kitchen,Product_496_QYD45,174.79,234.45
PROD000497,Health & Fitness,Product_497_T1XPS,424.4,558.41
PROD000498,Gardening,Product_498_F7EA2,218.82,282.13
PROD000499,Grocery,Product_499_TSOSV,278.49,363.07
PROD000500,Home & Kitchen,Product_500_120F7,492.23,617.23
PROD000501,Toys,Product_501_93LHX,358.04,483.36
PROD000502,Health & Fitness,Product_502_LACGF,131.62,165.95
PROD000503,Grocery,Product_503_STCYR,269.42,346.92
PROD000504,Gardening,Product_504_5VRSJ,376.78,508.65
PROD000505,Gardening,Product_505_Z8CPZ,140.57,182.52
PROD000506,Cosmetics,Product_506_WPYJA,229.35,294.75
PROD000507,Health & Fitness,Product_507_RYYVY,393.85,513.16
PROD000508,Clothing,Product_508_H62ZS,489.27,660.51
PROD000509,Home & Kitchen,Product_509_A4CJV,323.25,414.69
PROD000510,Gardening,Product_510_56T73,54.27,69.61
PROD000511,Gardening,Product_511_QF5MP,321.23,401.26
PROD000512,Grocery,Product_512_N2UVU,403.74,534.01
PROD000513,Grocery,Product_513_C0DXL,409.96,553.44
PROD000514,Automotive,Product_514_VM2VB,442.07,564.58
PROD000515,Toys,Product_515_N3R4O,344.34,459.5
PROD000516,Office Supplies,Product_516_JMD12,429.44,560.4
PROD000517,Gardening,Product_517_X2CQ8,167.67,222.98
PROD000518,Electronics,Product_518_OMZTK,284.05,351.37
PROD000519,Health & Fitness,Product_519_RHMSC,273.2,350.59
PROD000520,Home & Kitchen,Product_520_NPYKA,103.01,137.27
PROD000521,Office Supplies,Product_521_B78BT,77.76,96.88
PROD000522,Toys,Product_522_5LH2X,193.88,238.79
PROD000523,Electronics,Product_523_J2XHA,166.08,201.4
PROD000524,Toys,Product_524_321R4,231.55,289.73
PROD000525,Toys,Product_525_KW33U,457.07,583.52
PROD000526,Health & Fitness,Product_526_C4ES4,113.8,152
PROD000527,Home & Kitchen,Product_527_D9AJS,209.26,260.89
PROD000528,Toys,Product_528_WSOF0,242.59,320.74
PROD000529,Automotive,Product_529_KZZB7,360.71,465.66
PROD000530,Gardening,Product_530_0EWLM,472.79,590.06
PROD000531,Automotive,Product_531_Q241M,205.64,270.38
PROD000532,Gardening,Product_532_2R6F8,201.04,260.73
PROD000533,Automotive,Product_533_JWJIJ,91.74,118.61
PROD000534,Automotive,Product_534_DA5W1,333.11,407.57
PROD000535,Jewelry,Product_535_A9ZQN,53.03,71.59
PROD000536,Health & Fitness,Product_536_OFKAJ,127.22,171.75
PROD000537,Home & Kitchen,Product_537_I98KX,100.27,135.05
PROD000538,Home & Kitchen,Product_538_9MENI,125.7,160.54
PROD000539,Toys,Product_539_IPM23,353.3,448.19
PROD000540,Toys,Product_540_8WJ9D,71.3,96.26
PROD000541,Toys,Product_541_ARJBK,437.56,516.74
PROD000542,Electronics,Product_542_YKKTO,82.36,105.2
PROD000543,Home & Kitchen,Product_543_WKD4K,111.56,139.09
PROD000544,Sneakers,Product_544_ZXSTH,354.63,478.76
PROD000545,Health & Fitness,Product_545_H2DSV,298.46,402.92
PROD000546,Toys,Product_546_YYE2W,252.24,328.03
PROD000547,Health & Fitness,Product_547_3A2R5,161.4,214.91
PROD000548,Health & Fitness,Product_548_0SMH5,191.7,250.27
PROD000549,Travel,Product_549_6N317,285.81,358.45
PROD000550,Health & Fitness,Product_550_42763,499.86,662.32
PROD000551,Automotive,Product_551_ST9S9,195.08,249.37
PROD000552,Gardening,Product_552_R165E,331.16,417.47
PROD000553,Health & Fitness,Product_553_Y6A56,367.18,490.98
PROD000554,Toys,Product_554_S7N5V,431.93,543.98
PROD000555,Gardening,Product_555_PRUA1,239.44,319.27
PROD000556,Office Supplies,Product_556_0LCH5,438.51,574.91
PROD000557,Home & Kitchen,Product_557_VDOSP,485.19,594.97
PROD000558,Music,Product_558_RCX7I,202.32,260.57
PROD000559,Cosmetics,Product_559_RTJUN,101.16,127.33
PROD000560,Electronics,Product_560_6N9EP,408.41,536.53
PROD000561,Cosmetics,Product_561_KXOVN,217.2,292.22
PROD000562,Grocery,Product_562_6LM0W,247.29,300.43
PROD000563,Cosmetics,Product_563_O6HD4,324.67,408.47
PROD000564,Snacks & Chocolates,Product_564_X6DDS,455.06,614.33
PROD000565,Toys,Product_565_7SSBV,261.36,339.43
PROD000566,Electronics,Product_566_X606I,385.44,516.39
PROD000567,Home & Kitchen,Product_567_FHQ8D,84.19,113.66
PROD000568,Home & Kitchen,Product_568_VASOQ,120.83,155.57
PROD000569,Home & Kitchen,Product_569_BSO5L,434.54,540.74
PROD000570,Home & Kitchen,Product_570_6YQKX,81.33,98.12
PROD000571,Home & Kitchen,Product_571_KT0NW,315.96,426.55
PROD000572,Toys,Product_572_MVAW3,411.24,541.45
PROD000573,Home & Kitchen,Product_573_TR7UY,294.79,375.5
PROD000574,Health & Fitness,Product_574_LYKAC,188.52,248.84
PROD000575,Travel,Product_575_A6621,150.19,191.59
PROD000576,Cosmetics,Product_576_VN2YV,183.82,246.43
PROD000577,Toys,Product_577_68OJV,457.51,593.47
PROD000578,Home & Kitchen,Product_578_5SJAS,192.48,241.24
PROD000579,Home & Kitchen,Product_579_4HJMN,111.37,148.11
PROD000580,Home & Kitchen,Product_580_TC9LD,381.35,472.42
PROD000581,Home & Kitchen,Product_581_I68O8,365.91,458.57
PROD000582,Clothing,Product_582_17NAW,447.34,603.9
PROD000583,Home & Kitchen,Product_583_M4KBO,183.31,247.46
PROD000584,Home & Kitchen,Product_584_RXVYL,152.92,206.44
PROD000585,Home & Kitchen,Product_585_Z795U,460.41,578.44
PROD000586,Cosmetics,Product_586_NDWCC,399.24,481.66
PROD000587,Electronics,Product_587_FU5KC,190.54,250.81
PROD000588,Health & Fitness,Product_588_GA7IF,168.44,212.56
PROD000589,Cosmetics,Product_589_4W4YX,281.94,371.16
PROD000590,Toys,Product_590_YM3TC,96.98,124.52
PROD000591,Home & Kitchen,Product_591_HSDTA,83.51,110.06
PROD000592,Gardening,Product_592_PKEE6,69.06,93.23
PROD000593,Toys,Product_593_C5AHN,145.54,189.34
PROD000594,Home & Kitchen,Product_594_OKB3C,413.33,556.05
PROD000595,Jewelry,Product_595_EBNRL,403.28,535.1
PROD000596,Music,Product_596_U9NCP,493.14,634.31
PROD000597,Home & Kitchen,Product_597_14YQY,495,619.02
PROD000598,Clothing,Product_598_9KF7U,478.08,645.4
PROD000599,Gardening,Product_599_45DZK,252.47,337.91
PROD000600,Toys,Product_600_BRCKH,482.05,636.24
PROD000601,Home & Kitchen,Product_601_1CKSF,363.74,457.33
PROD000602,Electronics,Product_602_E39OE,93.41,119.85
PROD000603,Health & Fitness,Product_603_5Y2TF,126,170.1
PROD000604,Cosmetics,Product_604_JIBM8,55.41,72.02
PROD000605,Toys,Product_605_755FC,479.92,632.89
PROD000606,Health & Fitness,Product_606_MYXMF,296.81,400.69
PROD000607,Cosmetics,Product_607_0STHG,95.77,124.46
PROD000608,Toys,Product_608_UHCLY,217.72,276.96
PROD000609,Home & Kitchen,Product_609_YWY5Z,454.46,559.18
PROD000610,Electronics,Product_610_CEQ4G,418.11,481.14
PROD000611,Toys,Product_611_GFD42,72.01,94.52
PROD000612,Pets,Product_612_8V1SU,444.21,583.38
PROD000613,Automotive,Product_613_WEUYZ,274.34,370.36
PROD000614,Automotive,Product_614_M3ODM,182.45,243.08
PROD000615,Home & Kitchen,Product_615_CI9PW,471.06,598.5
PROD000616,Health & Fitness,Product_616_4MJ0Y,272,344.24
PROD000617,Automotive,Product_617_Y2U21,72.73,92.67
PROD000618,Electronics,Product_618_L2W1U,146.8,190.8
PROD000619,Clothing,Product_619_HXSIR,54.21,68.98
PROD000620,Health & Fitness,Product_620_FW9EZ,227.43,293.29
PROD000621,Sneakers,Product_621_RJJM4,110.96,133.84
PROD000622,Toys,Product_622_4FPRR,353.99,477.89
PROD000623,Electronics,Product_623_CKROB,227.19,302.54
PROD000624,Toys,Product_624_8MC9T,450.69,585.87
PROD000625,Home & Kitchen,Product_625_LRHHT,260.93,324.4
PROD000626,Pets,Product_626_5Q2L0,452.85,563.03
PROD000627,Toys,Product_627_SF5K1,129.91,162.15
PROD000628,Toys,Product_628_20WTN,228.38,308.31
PROD000629,Gardening,Product_629_KYS0Y,67.96,89.35
PROD000630,Cosmetics,Product_630_2DYSM,285.4,375.1
PROD000631,Home & Kitchen,Product_631_5X22J,416.95,538
PROD000632,Automotive,Product_632_0P8RE,459.11,612.08
PROD000633,Toys,Product_633_WKK8R,267.3,348.6
PROD000634,Toys,Product_634_75JC1,353.7,475.97
PROD000635,Health & Fitness,Product_635_LV5O3,274.26,334.14
PROD000636,Home & Kitchen,Product_636_3WMIF,200.49,256.16
PROD000637,Clothing,Product_637_GZY0G,358.87,474.68
PROD000638,Health & Fitness,Product_638_XGE9C,483.68,619.76
PROD000639,Toys,Product_639_CJPEZ,331.64,405.07
PROD000640,Automotive,Product_640_MGG9D,113.99,151.86
PROD000641,Health & Fitness,Product_641_9AXJ0,283.87,383.23
PROD000642,Grocery,Product_642_71WZL,330.75,415.4
PROD000643,Toys,Product_643_IZWHM,279.93,353.24
PROD000644,Electronics,Product_644_FYIK0,115.71,150
PROD000645,Home & Kitchen,Product_645_12B4M,259.36,350.13
PROD000646,Home & Kitchen,Product_646_2GPRQ,480.98,605.64
PROD000647,Electronics,Product_647_YBRAO,212.91,269.02
PROD000648,Home & Kitchen,Product_648_GBY58,234,296.5
PROD000649,Home & Kitchen,Product_649_PGZS3,438.03,586.76
PROD000650,Clothing,Product_650_F4RP5,290.69,391.24
PROD000651,Home & Kitchen,Product_651_QDGX6,230.58,277.37
PROD000652,Travel,Product_652_KDK2I,59.55,76.16
PROD000653,Home & Kitchen,Product_653_X4UBK,416.47,562.24
PROD000654,Automotive,Product_654_192IC,310.96,402.8
PROD000655,Health & Fitness,Product_655_6NESR,367.48,459.34
PROD000656,Grocery,Product_656_U6S0Q,109.11,147.3
PROD000657,Home & Kitchen,Product_657_5XHG6,344.05,437.18
PROD000658,Health & Fitness,Product_658_TLNFF,123.51,149.78
PROD000659,Grocery,Product_659_D6YQC,205.5,274.78
PROD000660,Gardening,Product_660_RJI7L,478.63,589
PROD000661,Gardening,Product_661_NMS4Z,453.71,593.97
PROD000662,Electronics,Product_662_WDTZ2,405.19,528.05
PROD000663,Home & Kitchen,Product_663_DHJHF,160.43,204.68
PROD000664,Toys,Product_664_78YS6,138.45,162.8
PROD000665,Office Supplies,Product_665_6HY57,326.63,434.93
PROD000666,Automotive,Product_666_V9XXW,444.63,535.01
PROD000667,Automotive,Product_667_ABKDR,439.07,583.71
PROD000668,Clothing,Product_668_1WGKP,288.83,358.53
PROD000669,Toys,Product_669_CADRT,343.66,463.94
PROD000670,Home & Kitchen,Product_670_ZLTXW,257.41,333.32
PROD000671,Toys,Product_671_U7FEL,169.96,219.09
PROD000672,Health & Fitness,Product_672_022ZP,343.51,438.69
PROD000673,Automotive,Product_673_OL2MC,479.42,608
PROD000674,Electronics,Product_674_33QJQ,277.71,371.94
PROD000675,Home & Kitchen,Product_675_KB02N,480.45,613.93
PROD000676,Toys,Product_676_H3MPI,256.41,340.98
PROD000677,Clothing,Product_677_901KC,288.54,373.98
PROD000678,Toys,Product_678_PX1ST,328.82,437.75
PROD000679,Home & Kitchen,Product_679_LCBMF,237.64,319.11
PROD000680,Cosmetics,Product_680_JJSBH,439.69,572.09
PROD000681,Automotive,Product_681_EWXE8,343.9,444.93
PROD000682,Home & Kitchen,Product_682_28OMR,387.93,506.87
PROD000683,Snacks & Chocolates,Product_683_OH0WR,372.66,486.33
PROD000684,Home & Kitchen,Product_684_3ZAH9,369.3,486.31
PROD000685,Home & Kitchen,Product_685_LMVOX,186.45,227.95
PROD000686,Grocery,Product_686_BG77T,396.96,510.53
PROD000687,Toys,Product_687_XZ0L5,444.83,564.97
PROD000688,Gardening,Product_688_SBRO4,217.64,280.56
PROD000689,Electronics,Product_689_IO5KE,233.02,311.59
PROD000690,Toys,Product_690_3I90B,211.25,285.18
PROD000691,Toys,Product_691_UHC1V,59.15,73.58
PROD000692,Toys,Product_692_PCOH2,62.96,77.21
PROD000693,Cosmetics,Product_693_F8T34,261.88,336.17
PROD000694,Health & Fitness,Product_694_W03Q9,174.99,225.49
PROD000695,Health & Fitness,Product_695_EJJJI,321.67,395.31
PROD000696,Office Supplies,Product_696_VQIFC,341.1,443.82
PROD000697,Gardening,Product_697_D61MD,463.67,608.2
PROD000698,Office Supplies,Product_698_LANM3,177.26,220.79
PROD000699,Home & Kitchen,Product_699_Z6CVO,231.26,295.88
PROD000700,Toys,Product_700_NX9MD,141.49,187.02
PROD000701,Office Supplies,Product_701_4STGQ,453.71,572.65
PROD000702,Home & Kitchen,Product_702_E9JME,462.94,575.54
PROD000703,Home & Kitchen,Product_703_LZV1G,55.95,69.38
PROD000704,Toys,Product_704_LL70Y,365.32,468.8
PROD000705,Books,Product_705_U9D1T,341.4,421.4
PROD000706,Gardening,Product_706_T73NN,104.46,139.89
PROD000707,Home & Kitchen,Product_707_I7BR3,284.97,375.44
PROD000708,Gardening,Product_708_ADFBA,251.74,337.68
PROD000709,Electronics,Product_709_RO36P,57.7,77.9
PROD000710,Home & Kitchen,Product_710_ERSVV,241.74,304.49
PROD000711,Home & Kitchen,Product_711_38DQG,130.39,167.35
PROD000712,Gardening,Product_712_FHGLL,225.34,297.82
PROD000713,Toys,Product_713_B5873,280.1,368.68
PROD000714,Automotive,Product_714_K3QOF,497.78,648.31
PROD000715,Health & Fitness,Product_715_CQRXR,113.96,151.64
PROD000716,Jewelry,Product_716_TSCGH,60.22,78.26
PROD000717,Health & Fitness,Product_717_IAYSF,487.5,658.13
PROD000718,Gardening,Product_718_HTAJ6,479.36,620.78
PROD000719,Health & Fitness,Product_719_KM5HV,113.45,149.74
PROD000720,Health & Fitness,Product_720_DIBHL,160.99,201.22
PROD000721,Cosmetics,Product_721_OEAJ6,400.7,532.66
PROD000722,Clothing,Product_722_CFH87,357.5,439.2
PROD000723,Toys,Product_723_HL0BH,137.5,175.65
PROD000724,Cosmetics,Product_724_ERUIA,226.86,289.38
PROD000725,Electronics,Product_725_ZMU5I,184.12,245.97
PROD000726,Travel,Product_726_R90VN,265.14,334.56
PROD000727,Health & Fitness,Product_727_M5J61,200.5,263.42
PROD000728,Automotive,Product_728_GHR1B,89.86,115.18
PROD000729,Travel,Product_729_MYXVY,141.05,185.91
PROD000730,Toys,Product_730_STNGT,494.7,644.35
PROD000731,Home & Kitchen,Product_731_NRD3V,65.45,81.96
PROD000732,Office Supplies,Product_732_UKHCC,202.82,240.76
PROD000733,Toys,Product_733_E90DV,199.34,251.46
PROD000734,Snacks & Chocolates,Product_734_YV6BQ,222.48,281.05
PROD000735,Home & Kitchen,Product_735_RF68M,239.07,320.56
PROD000736,Gardening,Product_736_X1T52,101.45,128.94
PROD000737,Toys,Product_737_177ZP,184.16,236.84
PROD000738,Automotive,Product_738_FLMGO,384.19,494.74
PROD000739,Pets,Product_739_ZJTXL,179.99,235.93
PROD000740,Gardening,Product_740_RF4O6,127.28,164.29
PROD000741,Home & Kitchen,Product_741_8V353,493.63,665.89
PROD000742,Clothing,Product_742_F6QR3,306.18,402.07
PROD000743,Electronics,Product_743_52CA5,217.77,269.37
PROD000744,Toys,Product_744_D53UL,394.46,494.8
PROD000745,Home & Kitchen,Product_745_BN4M5,221.37,286.7
PROD000746,Automotive,Product_746_5K0UM,466.57,604.8
PROD000747,Toys,Product_747_2895K,127.11,156.47
PROD000748,Jewelry,Product_748_KTY6J,111.56,143.56
PROD000749,Health & Fitness,Product_749_NUQV7,431.77,582.89
PROD000750,Gardening,Product_750_WR7WO,416.36,523.15
PROD000751,Home & Kitchen,Product_751_KE7I8,54.69,66.82
PROD000752,Gardening,Product_752_OJK8R,232.54,310.79
PROD000753,Home & Kitchen,Product_753_6N0CN,198.63,248.5
PROD000754,Health & Fitness,Product_754_Z4BQG,119.4,156.54
PROD000755,Gardening,Product_755_MP808,324.62,428.29
PROD000756,Home & Kitchen,Product_756_D5L1J,127.64,171.33
PROD000757,Electronics,Product_757_CCTMK,332.71,443.9
PROD000758,Toys,Product_758_0BCXI,134.16,170.05
PROD000759,Toys,Product_759_SKAY2,348.56,458.03
PROD000760,Toys,Product_760_8G88H,176.35,238.08
PROD000761,Toys,Product_761_TY1VS,346.06,446.95
PROD000762,Automotive,Product_762_757H2,481.01,629.53
PROD000763,Electronics,Product_763_8FXUL,332.7,410.95
PROD000764,Health & Fitness,Product_764_7HY7L,289.64,383.6
PROD000765,Home & Kitchen,Product_765_J6233,182.46,230.2
PROD000766,Music,Product_766_J79EH,436.28,557.81
PROD000767,Toys,Product_767_T78MF,442.81,566.15
PROD000768,Health & Fitness,Product_768_U9NVV,447.87,560.91
PROD000769,Cosmetics,Product_769_R6FLN,269.16,348.78
PROD000770,Office Supplies,Product_770_Z23XW,214.26,256.61
PROD000771,Home & Kitchen,Product_771_7B4B4,286.7,353.32
PROD000772,Toys,Product_772_JDMF2,453.49,572.47
PROD000773,Automotive,Product_773_8SZG0,192.95,260.48
PROD000774,Toys,Product_774_1M5KS,389.01,472.42
PROD000775,Sneakers,Product_775_BODFW,95.95,127.96
PROD000776,Jewelry,Product_776_UWIOG,132.44,175.66
PROD000777,Office Supplies,Product_777_Q5V40,331.59,422.03
PROD000778,Automotive,Product_778_JEHHJ,134.33,174.79
PROD000779,Toys,Product_779_005LA,194.31,257.37
PROD000780,Music,Product_780_IK2W3,375.58,479.12
PROD000781,Toys,Product_781_UGVYC,399.81,539.74
PROD000782,Home & Kitchen,Product_782_IW7ZE,192.61,260.02
PROD000783,Toys,Product_783_WTC09,282.27,367.04
PROD000784,Toys,Product_784_CMETD,173.13,217.19
PROD000785,Health & Fitness,Product_785_9GSWH,343.42,455.22
PROD000786,Toys,Product_786_9TPVK,408.01,528.52
PROD000787,Office Supplies,Product_787_5JJWS,266.92,360.35
PROD000788,Music,Product_788_M7GYN,191.61,252.42
PROD000789,Health & Fitness,Product_789_YPZ8G,227.86,302.62
PROD000790,Home & Kitchen,Product_790_NJG44,130.42,174.26
PROD000791,Grocery,Product_791_ENR3E,281.6,370.4
PROD000792,Gardening,Product_792_6U5Y9,358.69,459.9
PROD000793,Home & Kitchen,Product_793_M08P0,84.98,107.85
PROD000794,Music,Product_794_I2FXA,486.22,649.25
PROD000795,Gardening,Product_795_FJRTC,147.48,193.84
PROD000796,Automotive,Product_796_JRV5G,91.12,119.34
PROD000797,Toys,Product_797_B3OPL,236.31,308.55
PROD000798,Health & Fitness,Product_798_PYI1I,94.95,123.66
PROD000799,Home & Kitchen,Product_799_DZNIG,252.44,337.61
PROD000800,Snacks & Chocolates,Product_800_KSGLQ,293.66,364.21
PROD000801,Gardening,Product_801_UAX0Y,267.62,335.14
PROD000802,Sneakers,Product_802_KH17Z,411.04,516.32
PROD000803,Snacks & Chocolates,Product_803_C468I,266.65,346.13
PROD000804,Health & Fitness,Product_804_CCSL9,192.71,254.66
PROD000805,Automotive,Product_805_YDMEO,51.96,68.65
PROD000806,Music,Product_806_M490X,98.26,128.6
PROD000807,Health & Fitness,Product_807_9KK9F,365.78,480.54
PROD000808,Health & Fitness,Product_808_IBZAT,483.95,606.94
PROD000809,Toys,Product_809_9JKKC,452.22,589.22
PROD000810,Health & Fitness,Product_810_Z9PT3,196.18,249.76
PROD000811,Electronics,Product_811_IH1TJ,217.28,284.46
PROD000812,Health & Fitness,Product_812_2TRGK,309.88,383.02
PROD000813,Home & Kitchen,Product_813_JMVCO,246.1,319.02
PROD000814,Home & Kitchen,Product_814_L8UYH,112.01,151.21
PROD000815,Cosmetics,Product_815_HQV2V,150.5,202.31
PROD000816,Health & Fitness,Product_816_6ZMSU,135.24,177.82
PROD000817,Music,Product_817_2O66O,306.59,407.72
PROD000818,Health & Fitness,Product_818_V3N0I,133.62,172.44
PROD000819,Toys,Product_819_CO3Y6,473.91,628.72
PROD000820,Toys,Product_820_B3LHM,170.41,201.41
PROD000821,Sneakers,Product_821_6J17D,451.21,561.64
PROD000822,Toys,Product_822_2YSH8,63.78,81.92
PROD000823,Home & Kitchen,Product_823_SY8G7,250.99,338.84
PROD000824,Office Supplies,Product_824_3F5YK,226.89,291.46
PROD000825,Home & Kitchen,Product_825_SJ1CG,94.58,121.66
PROD000826,Health & Fitness,Product_826_JXD5G,359.97,447.44
PROD000827,Home & Kitchen,Product_827_EFFCC,85.47,109.68
